
t_rule
ruleId	ruleName	conditionIds	actionIds	dayofweeks	starttime	endtime	userId	sceneid
1293	If PM2.5 dust detector - living room PM2.5 concentration is greater than good (35-75), then the window - living room equipment status is closed	1275	1327	1,2,3,4,5,6,7	00:00:00	23:59:59	49	1
1294	If the TV-living room device status is equal to ON, then the TV wall lamp-living room device status is ON	1276	1328	1,2,3,4,5,6,7	00:00:00	23:59:59	49	1
1295	if temperature sensor - living room temperature is greater than 28, then window - living room device status is closed	1277	1330	1,2,3,4,5,6,7	00:00:00	23:59:59	49	1
1296	if temperature sensor - living room temperature is greater than 28, then air conditioner - living room equipment status is cooling mode	1277	1329	1,2,3,4,5,6,7	00:00:00	23:59:59	49	1
1297	if temperature sensor-living room temperature is less than 5, then heater-living room device status is on	1278	1331	1,2,3,4,5,6,7	00:00:00	23:59:59	49	1
1298	if air conditioner-living room device status is equal to cooling mode, then humidifier-living room device status is on	1279	1332	1,2,3,4,5,6,7	00:00:00	23:59:59	49	1
1299	if smart door lock - the status of the living room device is equal to open, then the router - the status of the living room device is open	1280	1333	1,2,3,4,5,6,7	00:00:00	23:59:59	49	1
1300	if smart door lock-office device status is equal to open, then computer-office device status is open	1281	1334	1,2,3,4,5,6,7	00:00:00	23:59:59	49	2
1301	if the computer-office device status is equal to on, then the printer-office device status is on	1282	1335	1,2,3,4,5,6,7	00:00:00	23:59:59	49	2
1302	if infrared human body sensor-office human body detection is equal to no one, then smart socket-office device status is off	1283	1336	1,2,3,4,5,6,7	00:00:00	23:59:59	49	2
1303	if windows-office device status is equal to open, then air conditioner-office device status is off	1284	1337	1,2,3,4,5,6,7	00:00:00	23:59:59	49	2
1304	if temperature sensor-office device status is equal to off, then windows-office device status is off	1285	1339	1,2,3,4,5,6,7	22:00:00	23:59:00	49	2
1305	if temperature sensor-office equipment status is equal to closed, then motorized curtains-office equipment status is closed	1285	1338	1,2,3,4,5,6,7	22:00:00	23:59:00	49	2
1306	if temperature sensor - bedroom temperature is greater than 30, then air conditioner - bedroom wind speed is mid-range	1286	1342	1,2,3,4,5,6,7	00:00:00	23:59:59	49	3
1307	if temperature sensor - bedroom temperature is greater than 30, then air conditioner - bedroom temperature is 26	1286	1341	1,2,3,4,5,6,7	00:00:00	23:59:59	49	3
1308	if temperature sensor - bedroom temperature is greater than 30, then air conditioner - bedroom equipment status is cooling mode	1286	1340	1,2,3,4,5,6,7	00:00:00	23:59:59	49	3
1309	if the weather detector - the weather in the bedroom is equal to sunny day, then the electric curtain - the state of the bedroom equipment is open	1287	1343	1,2,3,4,5,6,7	09:00:00	16:00:00	49	3
1310	if heating-bedroom device status is equal to on, then air conditioner-bedroom device status is off	1288	1344	1,2,3,4,5,6,7	00:00:00	23:59:59	49	3
1311	if TV-bedroom device status is equal to open, then motorized curtains-bedroom device status is closed	1289	1345	1,2,3,4,5,6,7	00:00:00	23:59:59	49	3
1312	if light-bedroom device status is equal to off, then wall lamp-bedroom device status is on	1290	1346	1,2,3,4,5,6,7	00:00:00	23:59:59	49	3
1313	if temperature sensor - bedroom temperature is less than or equal to 5, then heating - bedroom device status is on	1291	1347	1,2,3,4,5,6,7	00:00:00	23:59:59	49	3
1314	If smoke detector - living room smoke detection is equal to smoke, then sound and light alarm - living room equipment status is open	1292	1348	1,2,3,4,5,6,7	00:00:00	23:59:59	49	1
1315	if humidifier-bedroom device status is equal to on, then electric blanket-bedroom device status is off	1293	1349	1,2,3,4,5,6,7	00:00:00	23:59:59	5	3
1316	If the TV-living room device status is equal to on, then the router-living room device status is on	1294	1350	1,2,3,4,5,6,7	00:00:00	23:59:59	60	1
1317	If the TV-bedroom device status is equal to on, then the router-living room mode is through-the-wall mode	1295	1351	1,2,3,4,5,6,7	00:00:00	23:59:59	60	1
1318	If the computer-office device status is equal to open, then the router-living room mode is through the wall mode	1296	1352	1,2,3,4,5,6,7	00:00:00	23:59:59	60	1
1319	if motorized curtains-bedroom device status is equal to open, then motorized curtains-bedroom device status is closed	1297	1353	1,2,3,4,5,6,7	07:00:00	05:30:00	60	3
1320	if smart audio-living room equipment status is equal to open, then TV wall lamp-living room equipment status is closed	1298	1354	1,2,3,4,5,6,7	00:00:00	23:59:59	5	1
1321	if the computer-office device status is equal to on, then the infrared human body sensor-office device status is off	1299	1355	1,2,3,4,5,6,7	00:00:00	23:59:59	5	2
1322	If PM2.5 dust detector - living room PM2.5 concentration is greater than good (35-75), then window - living room equipment status is open	1300	1356	1,2,3,4,5,6,7	00:00:00	23:59:59	73	1
1323	If PM2.5 dust detector - living room PM2.5 concentration is greater than light pollution (75-115), then window - living room equipment status is open	1301	1357	1,2,3,4,5,6,7	00:00:00	23:59:59	73	1
1324	If the temperature sensor - the living room temperature is greater than 25, the air conditioner - the living room equipment status is equal to off, then the electric fan - the living room equipment status is the second gear	1303,1302	1358	1,2,3,4,5,6,7	00:00:00	23:59:59	73	1
1325	if temperature sensor - living room temperature is greater than 22, temperature sensor - living room temperature is less than 30, then electric fan - living room equipment status is the first gear	1305,1304	1359	1,2,3,4,5,6,7	00:00:00	23:59:59	73	1
1326	if temperature sensor - living room temperature is greater than 28, then air conditioner - living room equipment status is cooling mode	1306	1360	1,2,3,4,5,6,7	00:00:00	23:59:59	73	1
1327	if temperature sensor-living room temperature is less than 25, then heater-living room device status is on	1307	1361	1,2,3,4,5,6,7	00:00:00	23:59:59	73	1
1328	if the smart door lock - the state of the living room device is equal to open, then the light - the state of the living room device is open	1308	1362	1,2,3,4,5,6,7	00:00:00	23:59:59	73	1
1329	If the smart door lock - the state of the living room device is equal to open, then the light - the state of the entrance device is open	1309	1363	1,2,3,4,5,6,7	00:00:00	23:59:59	73	1
1330	if the light-living room device status is equal to on, then the TV-living room device status is on	1310	1364	1,2,3,4,5,6,7	00:00:00	23:59:59	73	1
1331	if the TV-living room device status is equal to on, then the light-living room device status is off	1311	1365	1,2,3,4,5,6,7	00:00:00	23:59:59	73	1
1333	if air conditioner-living room device status is equal to cooling mode, then humidifier-living room device status is on	1313	1367	1,2,3,4,5,6,7	00:00:00	23:59:59	73	1
1334	If the infrared human body sensor-human body detection in the living room is equal to no one, then the sweeping robot-living room device status is enabled	1314	1368	6,7	14:00:00	16:00:00	73	1
1335	if the weather detector - the living room weather is equal to the haze, then the window - the living room equipment status is closed	1315	1369	1,2,3,4,5,6,7	00:00:00	23:59:59	73	1
1336	if light - bedroom device status is equal to off, then music alarm - bedroom volume is 6	1316	1371	1,2,3,4,5	07:30:00	07:35:00	73	3
1337	if light - bedroom device status is equal to off, then music alarm - bedroom device status is on	1316	1370	1,2,3,4,5	07:30:00	07:35:00	73	3
1338	if light-bedroom device status is equal to off, then wall lamp-bedroom device status is on	1317	1372	1,2,3,4,5,6,7	20:00:00	22:00:00	73	3
1339	if smart door lock-office device status is equal to open, then computer-office device status is open	1318	1373	1,2,3,4,5,6,7	00:00:00	23:59:59	73	2
1340	If the TV-living room device status is equal to ON, then the TV wall lamp-living room device status is ON	1319	1374	1,2,3,4,5,6,7	00:00:00	23:59:59	73	1
1343	if electric curtains - bedroom device status is equal to open, then music alarm clock - bedroom volume is 8	1322	1377	1,2,3,4,5,6,7	08:00:00	08:10:00	75	3
1344	if temperature sensor - bedroom temperature is greater than 26, then air conditioner - bedroom temperature is 26	1323	1378	1,2,3,4,5,6,7	00:00:00	23:59:59	75	3
1345	if temperature sensor - bedroom temperature is less than 10, then heating - bedroom device status is on	1324	1379	1,2,3,4,5,6,7	00:00:00	23:59:59	75	3
1347	if temperature sensor - living room temperature is greater than 26, then air conditioner - living room temperature is 26	1326	1381	1,2,3,4,5,6,7	00:00:00	23:59:59	75	1
1348	if temperature sensor-living room temperature is less than 10, then heater-living room device status is on	1327	1382	1,2,3,4,5,6,7	00:00:00	23:59:59	75	1
1349	If the infrared human body sensor-human body detection in the living room is equal to open, then the light-entrance device status is open	1328	1383	1,2,3,4,5,6,7	00:00:00	23:59:59	76	1
1350	if motorized curtains - bedroom device status is equal to closed, then wall lamp - bedroom device status is open	1329	1384	1,2,3,4,5,6,7	00:00:00	23:59:59	75	3
1351	if the weather detector-bedroom weather is equal to rainy day, then the window-bedroom device status is open	1330	1385	1,2,3,4,5,6,7	00:00:00	23:59:59	75	3
1352	if air conditioner - bedroom wind speed is equal to low gear, then lighting - bedroom device status is on	1331	1386	1,2,3,4,5,6,7	00:00:00	23:59:59	5	3
1353	if the weather detector - the bedroom weather is equal to the haze, then the window - the bedroom device status is closed	1332	1387	1,2,3,4,5,6,7	00:00:00	23:59:59	75	3
1354	if music alarm - bedroom volume is equal to 8, then TV - bedroom device status is off	1333	1388	1,2,3,4,5,6,7	23:00:00	23:10:00	75	3
1355	If PM2.5 dust detector - living room PM2.5 concentration is greater than or equal to light pollution (75-115), then air purifier - living room equipment status is open	1334	1389	1,2,3,4,5,6,7	00:00:00	23:59:59	75	1
1356	If the smart door lock - the state of the living room device is equal to open, then the light - the state of the entrance device is open	1335	1390	1,2,3,4,5,6,7	00:00:00	23:59:59	75	1
1357	If the smart door lock-the state of the living room device is equal to off, then the light-the state of the entrance device is off	1336	1392	1,2,3,4,5,6,7	00:00:00	23:59:59	75	1
1358	if smart door lock - the status of the living room device is equal to off, then lights - the status of the living room device is on	1336	1391	1,2,3,4,5,6,7	00:00:00	23:59:59	75	1
1359	if smart door lock-office device status is equal to open, then water dispenser device status is open	1337	1394	1,2,3,4,5,6,7	00:00:00	23:59:59	75	2
1360	if smart door lock-office device status is equal to open, then smart socket-office device status is open	1337	1393	1,2,3,4,5,6,7	00:00:00	23:59:59	75	2
1361	if infrared human sensor-office human detection equals no one, then light-office device status is off	1338	1395	1,2,3,4,5,6,7	00:00:00	23:59:59	75	2
1362	if the infrared human body sensor-office human detection is equal to someone, then the computer-office device status is on	1339	1396	1,2,3,4,5,6,7	00:00:00	23:59:59	75	2
1363	if air conditioner-office equipment status is equal to off, then windows-office equipment status is open	1340	1397	1,2,3,4,5,6,7	00:00:00	23:59:59	75	2
1364	if temperature sensor-office temperature is less than 10, temperature sensor-office temperature is greater than or equal to 20, then heater-office equipment status is off	1342,1341	1399	1,2,3,4,5,6,7	00:00:00	23:59:59	75	2
1365	if temperature sensor-office temperature is less than 10, temperature sensor-office temperature is greater than or equal to 20, then heater-office device status is on	1342,1341	1398	1,2,3,4,5,6,7	00:00:00	23:59:59	75	2
1370	if temperature sensor - bedroom temperature is greater than or equal to 32, then air conditioner - bedroom equipment status is cooling mode	1347	1404	1,2,3,4,5,6,7	00:00:00	00:00:00	77	3
1371	if temperature sensor - bedroom temperature is less than or equal to 15, then air conditioner - bedroom equipment status is heating mode	1348	1405	1,2,3,4,5,6,7	00:00:00	00:00:00	77	3
